epoch,loss,accuracy
3303,0.073432,1.000000
3304,0.073382,1.000000
3305,0.073367,1.000000
3306,0.073330,1.000000
3307,0.073338,1.000000
3308,0.073357,1.000000
3309,0.073347,1.000000
3310,0.073422,1.000000
3311,0.073349,1.000000
3312,0.073411,1.000000
3313,0.073329,1.000000
3314,0.073465,1.000000
3315,0.073256,1.000000
3316,0.073314,1.000000
3317,0.073350,1.000000
3318,0.073208,1.000000
3319,0.073204,1.000000
3320,0.073235,1.000000
3321,0.073269,1.000000
3322,0.073164,1.000000
3323,0.073250,1.000000
3324,0.073368,1.000000
3325,0.073259,1.000000
3326,0.073180,1.000000
3327,0.073158,1.000000
3328,0.073187,1.000000
3329,0.073232,1.000000
3330,0.073156,1.000000
3331,0.073135,1.000000
3332,0.073141,1.000000
3333,0.073163,1.000000
3334,0.073248,1.000000
3335,0.073106,1.000000
3336,0.073128,1.000000
3337,0.073083,1.000000
3338,0.073047,1.000000
3339,0.073051,1.000000
3340,0.073085,1.000000
3341,0.073011,1.000000
3342,0.073124,1.000000
3343,0.073060,1.000000
3344,0.073185,1.000000
3345,0.073222,1.000000
3346,0.073077,1.000000
3347,0.072945,1.000000
3348,0.072974,1.000000
3349,0.072960,1.000000
3350,0.072993,1.000000
3351,0.073033,1.000000
3352,0.072964,1.000000
3353,0.072997,1.000000
3354,0.072930,1.000000
3355,0.072950,1.000000
3356,0.072905,1.000000
3357,0.072898,1.000000
3358,0.072944,1.000000
3359,0.072880,1.000000
3360,0.072888,1.000000
3361,0.073029,1.000000
3362,0.072874,1.000000
3363,0.072812,1.000000
3364,0.072880,1.000000
3365,0.072835,1.000000
3366,0.072850,1.000000
3367,0.072846,1.000000
3368,0.072822,1.000000
3369,0.072802,1.000000
3370,0.072751,1.000000
3371,0.072790,1.000000
3372,0.072777,1.000000
3373,0.072799,1.000000
3374,0.072746,1.000000
3375,0.072829,1.000000
3376,0.072806,1.000000
3377,0.072677,1.000000
3378,0.072857,1.000000
3379,0.072812,1.000000
3380,0.072685,1.000000
3381,0.072683,1.000000
3382,0.072666,1.000000
3383,0.072665,1.000000
3384,0.072603,1.000000
3385,0.072755,1.000000
3386,0.072874,1.000000
3387,0.072612,1.000000
3388,0.072602,1.000000
3389,0.072623,1.000000
3390,0.072599,1.000000
3391,0.072577,1.000000
3392,0.072656,1.000000
3393,0.072625,1.000000
3394,0.072628,1.000000
3395,0.072742,1.000000
3396,0.072635,1.000000
3397,0.072559,1.000000
3398,0.072510,1.000000
3399,0.072560,1.000000
3400,0.072510,1.000000
3401,0.072559,1.000000
3402,0.072566,1.000000
3403,0.072589,1.000000
3404,0.072509,1.000000
3405,0.072506,1.000000
3406,0.072473,1.000000
3407,0.072513,1.000000
3408,0.072450,1.000000
3409,0.072415,1.000000
3410,0.072450,1.000000
3411,0.072536,1.000000
3412,0.072432,1.000000
3413,0.072394,1.000000
3414,0.072560,1.000000
3415,0.072474,1.000000
3416,0.072451,1.000000
3417,0.072404,1.000000
3418,0.072391,1.000000
3419,0.072388,1.000000
3420,0.072343,1.000000
3421,0.072370,1.000000
3422,0.072395,1.000000
3423,0.072320,1.000000
3424,0.072350,1.000000
3425,0.072342,1.000000
3426,0.072427,1.000000
3427,0.072306,1.000000
3428,0.072274,1.000000
3429,0.072305,1.000000
3430,0.072357,1.000000
3431,0.072454,1.000000
3432,0.072281,1.000000
3433,0.072269,1.000000
3434,0.072375,1.000000
3435,0.072248,1.000000
3436,0.072223,1.000000
3437,0.072222,1.000000
3438,0.072363,1.000000
3439,0.072237,1.000000
3440,0.072277,1.000000
3441,0.072199,1.000000
3442,0.072190,1.000000
3443,0.072223,1.000000
3444,0.072152,1.000000
3445,0.072173,1.000000
3446,0.072181,1.000000
3447,0.072291,1.000000
3448,0.072195,1.000000
3449,0.072166,1.000000
3450,0.072128,1.000000
3451,0.072219,1.000000
3452,0.072221,1.000000
3453,0.072167,1.000000
3454,0.072076,1.000000
3455,0.072112,1.000000
3456,0.072097,1.000000
3457,0.072098,1.000000
3458,0.072145,1.000000
3459,0.072100,1.000000
3460,0.072187,1.000000
3461,0.072131,1.000000
3462,0.072100,1.000000
3463,0.072150,1.000000
3464,0.072046,1.000000
3465,0.072013,1.000000
3466,0.072061,1.000000
3467,0.072016,1.000000
3468,0.072146,1.000000
3469,0.071998,1.000000
3470,0.072032,1.000000
3471,0.071958,1.000000
3472,0.072133,1.000000
3473,0.072018,1.000000
3474,0.071942,1.000000
3475,0.071951,1.000000
3476,0.072013,1.000000
3477,0.071951,1.000000
3478,0.071943,1.000000
3479,0.071984,1.000000
3480,0.071942,1.000000
3481,0.071957,1.000000
3482,0.071887,1.000000
3483,0.071923,1.000000
3484,0.071992,1.000000
3485,0.071876,1.000000
3486,0.072042,1.000000
3487,0.071891,1.000000
3488,0.071917,1.000000
3489,0.071897,1.000000
3490,0.071913,1.000000
3491,0.071938,1.000000
3492,0.071939,1.000000
3493,0.071922,1.000000
3494,0.071926,1.000000
3495,0.071804,1.000000
3496,0.071888,1.000000
3497,0.071844,1.000000
3498,0.071802,1.000000
3499,0.071847,1.000000
3500,0.071803,1.000000
3501,0.071783,1.000000
3502,0.071820,1.000000
3503,0.071813,1.000000
3504,0.071780,1.000000
3505,0.071815,1.000000
3506,0.071768,1.000000
3507,0.071755,1.000000
3508,0.071779,1.000000
3509,0.071775,1.000000
3510,0.071807,1.000000
3511,0.071732,1.000000
3512,0.071750,1.000000
3513,0.071822,1.000000
3514,0.071769,1.000000
3515,0.071717,1.000000
3516,0.071679,1.000000
3517,0.071684,1.000000
3518,0.071689,1.000000
3519,0.071728,1.000000
3520,0.071681,1.000000
3521,0.071718,1.000000
3522,0.071789,1.000000
3523,0.071736,1.000000
3524,0.071654,1.000000
3525,0.071657,1.000000
3526,0.071787,1.000000
3527,0.071673,1.000000
3528,0.071645,1.000000
3529,0.071790,1.000000
3530,0.071679,1.000000
3531,0.071631,1.000000
3532,0.071626,1.000000
3533,0.071581,1.000000
3534,0.071662,1.000000
3535,0.071581,1.000000
3536,0.071565,1.000000
3537,0.071655,1.000000
3538,0.071634,1.000000
3539,0.071574,1.000000
3540,0.071635,1.000000
3541,0.071543,1.000000
3542,0.071577,1.000000
3543,0.071554,1.000000
3544,0.071572,1.000000
3545,0.071623,1.000000
3546,0.071574,1.000000
3547,0.071579,1.000000
3548,0.071508,1.000000
3549,0.071634,1.000000
3550,0.071575,1.000000
3551,0.071481,1.000000
3552,0.071546,1.000000
3553,0.071491,1.000000
3554,0.071478,1.000000
3555,0.071525,1.000000
3556,0.071580,1.000000
3557,0.071544,1.000000
3558,0.071422,1.000000
3559,0.071496,1.000000
3560,0.071522,1.000000
3561,0.071430,1.000000
3562,0.071580,1.000000
3563,0.071464,1.000000
3564,0.071439,1.000000
3565,0.071421,1.000000
3566,0.071433,1.000000
3567,0.071387,1.000000
3568,0.071479,1.000000
3569,0.071416,1.000000
3570,0.071425,1.000000
3571,0.071420,1.000000
3572,0.071572,1.000000
3573,0.071476,1.000000
3574,0.071560,1.000000
3575,0.071365,1.000000
3576,0.071631,1.000000
3577,0.071411,1.000000
3578,0.071393,1.000000
3579,0.071363,1.000000
3580,0.071353,1.000000
3581,0.071361,1.000000
3582,0.071351,1.000000
3583,0.071336,1.000000
3584,0.071354,1.000000
3585,0.071338,1.000000
3586,0.071323,1.000000
3587,0.071309,1.000000
3588,0.071420,1.000000
3589,0.071294,1.000000
3590,0.071363,1.000000
3591,0.071318,1.000000
3592,0.071307,1.000000
3593,0.071336,1.000000
3594,0.071311,1.000000
3595,0.071336,1.000000
3596,0.071325,1.000000
3597,0.071298,1.000000
3598,0.071408,1.000000
3599,0.071269,1.000000
3600,0.071216,1.000000
3601,0.071272,1.000000
3602,0.071260,1.000000
3603,0.071248,1.000000
3604,0.071243,1.000000
3605,0.071211,1.000000
3606,0.071233,1.000000
3607,0.071217,1.000000
3608,0.071221,1.000000
3609,0.071246,1.000000
3610,0.071349,1.000000
3611,0.071348,1.000000
3612,0.071299,1.000000
3613,0.071214,1.000000
3614,0.071213,1.000000
3615,0.071224,1.000000
3616,0.071227,1.000000
3617,0.071191,1.000000
3618,0.071186,1.000000
3619,0.071209,1.000000
3620,0.071237,1.000000
3621,0.071216,1.000000
3622,0.071163,1.000000
3623,0.071196,1.000000
3624,0.071186,1.000000
3625,0.071142,1.000000
3626,0.071288,1.000000
3627,0.071189,1.000000
3628,0.071277,1.000000
3629,0.071284,1.000000
3630,0.071154,1.000000
3631,0.071119,1.000000
3632,0.071205,1.000000
3633,0.071153,1.000000
3634,0.071115,1.000000
3635,0.071178,1.000000
3636,0.071125,1.000000
3637,0.071125,1.000000
3638,0.071124,1.000000
3639,0.071059,1.000000
3640,0.071080,1.000000
3641,0.071077,1.000000
3642,0.071132,1.000000
3643,0.071233,1.000000
3644,0.071106,1.000000
3645,0.071130,1.000000
3646,0.071121,1.000000
3647,0.071089,1.000000
3648,0.071105,1.000000
3649,0.071103,1.000000
3650,0.071031,1.000000
3651,0.071086,1.000000
3652,0.071041,1.000000
3653,0.071021,1.000000
3654,0.071011,1.000000
3655,0.071034,1.000000
3656,0.071065,1.000000
3657,0.070994,1.000000
3658,0.071080,1.000000
3659,0.071000,1.000000
3660,0.071007,1.000000
3661,0.071007,1.000000
3662,0.071068,1.000000
3663,0.071031,1.000000
3664,0.071000,1.000000
3665,0.070980,1.000000
3666,0.070997,1.000000
3667,0.071008,1.000000
3668,0.070973,1.000000
3669,0.070951,1.000000
3670,0.071113,1.000000
3671,0.071005,1.000000
3672,0.071017,1.000000
3673,0.070928,1.000000
3674,0.070949,1.000000
3675,0.070961,1.000000
3676,0.070949,1.000000
3677,0.071017,1.000000
3678,0.070913,1.000000
3679,0.070979,1.000000
3680,0.070942,1.000000
3681,0.070942,1.000000
3682,0.071040,1.000000
3683,0.071010,1.000000
3684,0.070896,1.000000
3685,0.070916,1.000000
3686,0.070943,1.000000
3687,0.071004,1.000000
3688,0.070911,1.000000
3689,0.070908,1.000000
3690,0.070896,1.000000
3691,0.070903,1.000000
3692,0.070907,1.000000
3693,0.070922,1.000000
3694,0.070907,1.000000
3695,0.070853,1.000000
3696,0.070923,1.000000
3697,0.070933,1.000000
3698,0.070904,1.000000
3699,0.070885,1.000000
3700,0.070867,1.000000
3701,0.070848,1.000000
3702,0.070955,1.000000
3703,0.070960,1.000000
3704,0.070843,1.000000
3705,0.070876,1.000000
3706,0.070891,1.000000
3707,0.070838,1.000000
3708,0.070846,1.000000
3709,0.070825,1.000000
3710,0.070803,1.000000
3711,0.070811,1.000000
3712,0.070838,1.000000
3713,0.070824,1.000000
3714,0.070990,1.000000
3715,0.070865,1.000000
3716,0.070891,1.000000
3717,0.070869,1.000000
3718,0.070796,1.000000
3719,0.070810,1.000000
3720,0.070792,1.000000
3721,0.070821,1.000000
3722,0.070804,1.000000
3723,0.070769,1.000000
3724,0.070822,1.000000
3725,0.070828,1.000000
3726,0.070765,1.000000
3727,0.070827,1.000000
3728,0.070893,1.000000
3729,0.070803,1.000000
3730,0.070732,1.000000
3731,0.070819,1.000000
3732,0.070761,1.000000
3733,0.070778,1.000000
3734,0.070813,1.000000
3735,0.070786,1.000000
3736,0.070881,1.000000
3737,0.070772,1.000000
3738,0.070762,1.000000
3739,0.070815,1.000000
3740,0.070739,1.000000
3741,0.070711,1.000000
3742,0.070787,1.000000
3743,0.070748,1.000000
3744,0.070762,1.000000
3745,0.070717,1.000000
3746,0.070743,1.000000
3747,0.070738,1.000000
3748,0.070730,1.000000
3749,0.070762,1.000000
3750,0.070873,1.000000
3751,0.070708,1.000000
3752,0.070683,1.000000
3753,0.070709,1.000000
3754,0.070869,1.000000
3755,0.070707,1.000000
3756,0.070712,1.000000
3757,0.070879,1.000000
3758,0.070706,1.000000
3759,0.070660,1.000000
3760,0.070926,1.000000
3761,0.070685,1.000000
3762,0.070683,1.000000
3763,0.070745,1.000000
3764,0.070731,1.000000
3765,0.070721,1.000000
3766,0.070673,1.000000
3767,0.070795,1.000000
3768,0.070692,1.000000
3769,0.070674,1.000000
3770,0.070628,1.000000
3771,0.070698,1.000000
3772,0.070640,1.000000
3773,0.070628,1.000000
3774,0.070653,1.000000
3775,0.070618,1.000000
3776,0.070726,1.000000
3777,0.070718,1.000000
3778,0.070640,1.000000
3779,0.070752,1.000000
3780,0.070626,1.000000
3781,0.070639,1.000000
3782,0.070601,1.000000
3783,0.070659,1.000000
3784,0.070607,1.000000
3785,0.070609,1.000000
3786,0.070686,1.000000
3787,0.070632,1.000000
3788,0.070615,1.000000
3789,0.070638,1.000000
3790,0.070629,1.000000
3791,0.070635,1.000000
3792,0.070735,1.000000
3793,0.070596,1.000000
3794,0.070575,1.000000
3795,0.070603,1.000000
3796,0.070599,1.000000
3797,0.070794,1.000000
3798,0.070624,1.000000
3799,0.070598,1.000000
3800,0.070651,1.000000
3801,0.070603,1.000000
3802,0.070634,1.000000
3803,0.070565,1.000000
3804,0.070643,1.000000
3805,0.070618,1.000000
3806,0.070569,1.000000
3807,0.070533,1.000000
3808,0.070608,1.000000
3809,0.070548,1.000000
3810,0.070568,1.000000
3811,0.070596,1.000000
3812,0.070608,1.000000
3813,0.070515,1.000000
3814,0.070569,1.000000
3815,0.070587,1.000000
3816,0.070521,1.000000
3817,0.070525,1.000000
3818,0.070495,1.000000
3819,0.070541,1.000000
3820,0.070533,1.000000
3821,0.070570,1.000000
3822,0.070516,1.000000
3823,0.070508,1.000000
3824,0.070490,1.000000
3825,0.070495,1.000000
3826,0.070561,1.000000
3827,0.070675,1.000000
3828,0.070530,1.000000
3829,0.070490,1.000000
3830,0.070497,1.000000
3831,0.070532,1.000000
3832,0.070490,1.000000
3833,0.070464,1.000000
3834,0.070563,1.000000
3835,0.070473,1.000000
3836,0.070466,1.000000
3837,0.070553,1.000000
3838,0.070557,1.000000
3839,0.070455,1.000000
3840,0.070626,1.000000
3841,0.070530,1.000000
3842,0.070459,1.000000
3843,0.070479,1.000000
3844,0.070564,1.000000
3845,0.070514,1.000000
3846,0.070535,1.000000
3847,0.070531,1.000000
3848,0.070476,1.000000
3849,0.070491,1.000000
3850,0.070542,1.000000
3851,0.070470,1.000000
3852,0.070536,1.000000
3853,0.070439,1.000000
3854,0.070439,1.000000
3855,0.070456,1.000000
3856,0.070506,1.000000
3857,0.070404,1.000000
3858,0.070402,1.000000
3859,0.070475,1.000000
3860,0.070440,1.000000
3861,0.070469,1.000000
3862,0.070399,1.000000
3863,0.070407,1.000000
3864,0.070420,1.000000
3865,0.070422,1.000000
3866,0.070443,1.000000
3867,0.070439,1.000000
3868,0.070416,1.000000
3869,0.070455,1.000000
3870,0.070387,1.000000
3871,0.070374,1.000000
3872,0.070522,1.000000
3873,0.070355,1.000000
3874,0.070493,1.000000
3875,0.070476,1.000000
3876,0.070457,1.000000
3877,0.070490,1.000000
3878,0.070416,1.000000
3879,0.070390,1.000000
3880,0.070474,1.000000
3881,0.070583,1.000000
3882,0.070407,1.000000
3883,0.070360,1.000000
3884,0.070678,1.000000
3885,0.070371,1.000000
3886,0.070360,1.000000
3887,0.070488,1.000000
3888,0.070321,1.000000
3889,0.070362,1.000000
3890,0.070383,1.000000
3891,0.070398,1.000000
3892,0.070358,1.000000
3893,0.070377,1.000000
3894,0.070488,1.000000
3895,0.070362,1.000000
3896,0.070330,1.000000
3897,0.070310,1.000000
3898,0.070393,1.000000
3899,0.070467,1.000000
3900,0.070316,1.000000
3901,0.070410,1.000000
3902,0.070361,1.000000
3903,0.070457,1.000000
3904,0.070328,1.000000
3905,0.070465,1.000000
3906,0.070309,1.000000
3907,0.070333,1.000000
3908,0.070359,1.000000
3909,0.070384,1.000000
3910,0.070319,1.000000
3911,0.070356,1.000000
3912,0.070330,1.000000
3913,0.070336,1.000000
3914,0.070389,1.000000
3915,0.070293,1.000000
3916,0.070337,1.000000
3917,0.070323,1.000000
3918,0.070376,1.000000
3919,0.070497,1.000000
3920,0.070313,1.000000
3921,0.070276,1.000000
3922,0.070277,1.000000
3923,0.070339,1.000000
3924,0.070358,1.000000
3925,0.070253,1.000000
3926,0.070297,1.000000
3927,0.070288,1.000000
3928,0.070287,1.000000
3929,0.070266,1.000000
3930,0.070338,1.000000
3931,0.070300,1.000000
3932,0.070257,1.000000
3933,0.070335,1.000000
3934,0.070348,1.000000
3935,0.070408,1.000000
3936,0.070244,1.000000
3937,0.070261,1.000000
3938,0.070266,1.000000
3939,0.070249,1.000000
3940,0.070291,1.000000
3941,0.070309,1.000000
3942,0.070498,1.000000
3943,0.070352,1.000000
3944,0.070329,1.000000
3945,0.070395,1.000000
3946,0.070256,1.000000
3947,0.070247,1.000000
3948,0.070241,1.000000
3949,0.070310,1.000000
3950,0.070318,1.000000
3951,0.070210,1.000000
3952,0.070244,1.000000
3953,0.070296,1.000000
3954,0.070242,1.000000
3955,0.070222,1.000000
3956,0.070337,1.000000
3957,0.070200,1.000000
3958,0.070233,1.000000
3959,0.070301,1.000000
3960,0.070193,1.000000
3961,0.070286,1.000000
3962,0.070207,1.000000
3963,0.070209,1.000000
3964,0.070260,1.000000
3965,0.070310,1.000000
3966,0.070417,1.000000
3967,0.070217,1.000000
3968,0.070203,1.000000
3969,0.070287,1.000000
3970,0.070251,1.000000
3971,0.070184,1.000000
3972,0.070214,1.000000
3973,0.070195,1.000000
3974,0.070186,1.000000
3975,0.070170,1.000000
3976,0.070222,1.000000
3977,0.070339,1.000000
3978,0.070189,1.000000
3979,0.070136,1.000000
3980,0.070215,1.000000
3981,0.070182,1.000000
3982,0.070138,1.000000
3983,0.070168,1.000000
3984,0.070195,1.000000
3985,0.070156,1.000000
3986,0.070274,1.000000
3987,0.070153,1.000000
3988,0.070152,1.000000
3989,0.070122,1.000000
3990,0.070120,1.000000
3991,0.070199,1.000000
3992,0.070149,1.000000
3993,0.070160,1.000000
3994,0.070147,1.000000
3995,0.070160,1.000000
3996,0.070161,1.000000
3997,0.070129,1.000000
3998,0.070148,1.000000
3999,0.070124,1.000000
4000,0.070120,1.000000
4001,0.070118,1.000000
4002,0.070150,1.000000
4003,0.070134,1.000000
4004,0.070254,1.000000
4005,0.070161,1.000000
4006,0.070095,1.000000
4007,0.070150,1.000000
4008,0.070245,1.000000
4009,0.070111,1.000000
4010,0.070096,1.000000
4011,0.070174,1.000000
4012,0.070182,1.000000
4013,0.070217,1.000000
4014,0.070068,1.000000
4015,0.070259,1.000000
4016,0.070137,1.000000
4017,0.070112,1.000000
4018,0.070136,1.000000
4019,0.070052,1.000000
4020,0.070103,1.000000
4021,0.070072,1.000000
4022,0.070083,1.000000
4023,0.070044,1.000000
4024,0.070089,1.000000
4025,0.070136,1.000000
4026,0.070179,1.000000
4027,0.070104,1.000000
4028,0.070110,1.000000
4029,0.070099,1.000000
4030,0.070100,1.000000
4031,0.070068,1.000000
4032,0.070132,1.000000
4033,0.070042,1.000000
4034,0.070052,1.000000
4035,0.070063,1.000000
4036,0.070103,1.000000
4037,0.070062,1.000000
4038,0.070044,1.000000
4039,0.070096,1.000000
4040,0.070144,1.000000
4041,0.070104,1.000000
4042,0.070028,1.000000
4043,0.070013,1.000000
4044,0.070095,1.000000
4045,0.070036,1.000000
4046,0.070069,1.000000
4047,0.070084,1.000000
4048,0.070049,1.000000
4049,0.070089,1.000000
4050,0.070028,1.000000
4051,0.070129,1.000000
4052,0.069994,1.000000
4053,0.070048,1.000000
4054,0.070100,1.000000
4055,0.069991,1.000000
4056,0.070048,1.000000
4057,0.070101,1.000000
4058,0.070021,1.000000
4059,0.070054,1.000000
4060,0.069999,1.000000
4061,0.069997,1.000000
4062,0.069953,1.000000
4063,0.070175,1.000000
4064,0.069996,1.000000
4065,0.070003,1.000000
4066,0.070067,1.000000
4067,0.070201,1.000000
4068,0.070037,1.000000
4069,0.069978,1.000000
4070,0.069992,1.000000
4071,0.070019,1.000000
4072,0.069985,1.000000
4073,0.069948,1.000000
4074,0.069948,1.000000
4075,0.069956,1.000000
4076,0.070017,1.000000
4077,0.069958,1.000000
4078,0.070089,1.000000
4079,0.069988,1.000000
4080,0.070052,1.000000
4081,0.070094,1.000000
4082,0.070030,1.000000
4083,0.070010,1.000000
4084,0.069985,1.000000
4085,0.069941,1.000000
4086,0.069983,1.000000
4087,0.070016,1.000000
4088,0.070075,1.000000
4089,0.069992,1.000000
4090,0.069922,1.000000
4091,0.069942,1.000000
4092,0.070026,1.000000
4093,0.070044,1.000000
4094,0.069994,1.000000
4095,0.070045,1.000000
4096,0.069935,1.000000
4097,0.069935,1.000000
4098,0.069897,1.000000
4099,0.069986,1.000000
4100,0.069944,1.000000
4101,0.069945,1.000000
4102,0.070100,1.000000
4103,0.069952,1.000000
4104,0.069936,1.000000
4105,0.069931,1.000000
4106,0.069883,1.000000
4107,0.069926,1.000000
4108,0.069892,1.000000
4109,0.069906,1.000000
4110,0.070027,1.000000
4111,0.069894,1.000000
4112,0.069961,1.000000
4113,0.070083,1.000000
4114,0.069955,1.000000
4115,0.069909,1.000000
4116,0.069924,1.000000
4117,0.069942,1.000000
4118,0.069861,1.000000
4119,0.069892,1.000000
4120,0.069932,1.000000
4121,0.069920,1.000000
4122,0.069837,1.000000
4123,0.069868,1.000000
4124,0.069861,1.000000
4125,0.069844,1.000000
4126,0.069867,1.000000
4127,0.069907,1.000000
4128,0.069870,1.000000
4129,0.069912,1.000000
4130,0.069874,1.000000
4131,0.069978,1.000000
4132,0.069887,1.000000
4133,0.069940,1.000000
4134,0.069836,1.000000
4135,0.069859,1.000000
4136,0.069881,1.000000
4137,0.069838,1.000000
4138,0.069876,1.000000
4139,0.069909,1.000000
4140,0.069867,1.000000
4141,0.069829,1.000000
4142,0.069852,1.000000
4143,0.069876,1.000000
4144,0.069853,1.000000
4145,0.069835,1.000000
4146,0.069902,1.000000
4147,0.069800,1.000000
4148,0.069837,1.000000
4149,0.069842,1.000000
4150,0.069786,1.000000
4151,0.069873,1.000000
4152,0.069822,1.000000
4153,0.069843,1.000000
4154,0.069785,1.000000
4155,0.069853,1.000000
4156,0.069829,1.000000
4157,0.069832,1.000000
4158,0.069789,1.000000
4159,0.069840,1.000000
4160,0.069872,1.000000
4161,0.069821,1.000000
4162,0.069854,1.000000
4163,0.069800,1.000000
4164,0.069776,1.000000
4165,0.069809,1.000000
4166,0.069959,1.000000
4167,0.069779,1.000000
4168,0.069755,1.000000
4169,0.069795,1.000000
4170,0.069758,1.000000
4171,0.069780,1.000000
4172,0.069767,1.000000
4173,0.069792,1.000000
4174,0.069727,1.000000
4175,0.069845,1.000000
4176,0.069721,1.000000
4177,0.069735,1.000000
4178,0.069750,1.000000
4179,0.069743,1.000000
4180,0.069801,1.000000
4181,0.069726,1.000000
4182,0.069731,1.000000
4183,0.069766,1.000000
4184,0.069763,1.000000
4185,0.069795,1.000000
4186,0.069925,1.000000
4187,0.069746,1.000000
4188,0.069762,1.000000
4189,0.069766,1.000000
4190,0.069775,1.000000
4191,0.069731,1.000000
4192,0.069731,1.000000
4193,0.069862,1.000000
4194,0.069707,1.000000
4195,0.069797,1.000000
4196,0.069792,1.000000
4197,0.069715,1.000000
4198,0.069659,1.000000
4199,0.069823,1.000000
4200,0.069819,1.000000
4201,0.069897,1.000000
4202,0.069746,1.000000
4203,0.069787,1.000000
4204,0.069787,1.000000
4205,0.069714,1.000000
4206,0.069737,1.000000
4207,0.069693,1.000000
4208,0.069947,1.000000
4209,0.069688,1.000000
4210,0.069841,1.000000
4211,0.069700,1.000000
4212,0.069673,1.000000
4213,0.069810,1.000000
4214,0.069719,1.000000
4215,0.069681,1.000000
4216,0.069637,1.000000
4217,0.069995,1.000000
4218,0.069680,1.000000
4219,0.069674,1.000000
4220,0.069714,1.000000
4221,0.069731,1.000000
4222,0.069627,1.000000
4223,0.069651,1.000000
4224,0.069637,1.000000
4225,0.069689,1.000000
4226,0.069703,1.000000
4227,0.069722,1.000000
4228,0.069684,1.000000
4229,0.069639,1.000000
4230,0.069605,1.000000
4231,0.069781,1.000000
4232,0.069603,1.000000
4233,0.069649,1.000000
4234,0.069675,1.000000
4235,0.069621,1.000000
4236,0.069610,1.000000
4237,0.069656,1.000000
4238,0.069644,1.000000
4239,0.069578,1.000000
4240,0.069569,1.000000
4241,0.069603,1.000000
4242,0.069601,1.000000
4243,0.069626,1.000000
4244,0.069620,1.000000
4245,0.069689,1.000000
4246,0.069634,1.000000
4247,0.069594,1.000000
4248,0.069725,1.000000
4249,0.069647,1.000000
4250,0.069587,1.000000
4251,0.069705,1.000000
4252,0.069560,1.000000
4253,0.069568,1.000000
4254,0.069549,1.000000
4255,0.069633,1.000000
4256,0.069629,1.000000
4257,0.069554,1.000000
4258,0.069608,1.000000
4259,0.069536,1.000000
4260,0.069587,1.000000
4261,0.069529,1.000000
4262,0.069697,1.000000
4263,0.069580,1.000000
4264,0.069654,1.000000
4265,0.069514,1.000000
4266,0.069606,1.000000
4267,0.069570,1.000000
4268,0.069529,1.000000
4269,0.069527,1.000000
4270,0.069541,1.000000
4271,0.069537,1.000000
4272,0.069558,1.000000
4273,0.069638,1.000000
4274,0.069520,1.000000
4275,0.069521,1.000000
4276,0.069505,1.000000
4277,0.069681,1.000000
4278,0.069487,1.000000
4279,0.069640,1.000000
4280,0.069487,1.000000
4281,0.069503,1.000000
4282,0.069501,1.000000
4283,0.069471,1.000000
4284,0.069523,1.000000
4285,0.069542,1.000000
4286,0.069521,1.000000
4287,0.069500,1.000000
4288,0.069567,1.000000
4289,0.069460,1.000000
4290,0.069455,1.000000
4291,0.069522,1.000000
4292,0.069464,1.000000
4293,0.069464,1.000000
4294,0.069508,1.000000
4295,0.069445,1.000000
4296,0.069418,1.000000
4297,0.069491,1.000000
4298,0.069508,1.000000
4299,0.069520,1.000000
4300,0.069536,1.000000
4301,0.069524,1.000000
4302,0.069504,1.000000
4303,0.069456,1.000000
4304,0.069488,1.000000
4305,0.069414,1.000000
4306,0.069418,1.000000
4307,0.069548,1.000000
4308,0.069436,1.000000
4309,0.069411,1.000000
4310,0.069424,1.000000
4311,0.069448,1.000000
4312,0.069506,1.000000
4313,0.069441,1.000000
4314,0.069401,1.000000
4315,0.069492,1.000000
4316,0.069470,1.000000
4317,0.069454,1.000000
4318,0.069403,1.000000
4319,0.069412,1.000000
4320,0.069367,1.000000
4321,0.069384,1.000000
4322,0.069416,1.000000
4323,0.069479,1.000000
4324,0.069386,1.000000
4325,0.069465,1.000000
4326,0.069374,1.000000
4327,0.069425,1.000000
4328,0.069410,1.000000
4329,0.069361,1.000000
4330,0.069361,1.000000
4331,0.069409,1.000000
4332,0.069333,1.000000
4333,0.069558,1.000000
4334,0.069354,1.000000
4335,0.069420,1.000000
4336,0.069368,1.000000
4337,0.069347,1.000000
4338,0.069337,1.000000
4339,0.069350,1.000000
4340,0.069346,1.000000
4341,0.069326,1.000000
4342,0.069403,1.000000
4343,0.069389,1.000000
4344,0.069325,1.000000
4345,0.069330,1.000000
4346,0.069312,1.000000
4347,0.069501,1.000000
4348,0.069356,1.000000
4349,0.069381,1.000000
4350,0.069276,1.000000
4351,0.069297,1.000000
4352,0.069278,1.000000
4353,0.069286,1.000000
4354,0.069292,1.000000
4355,0.069515,1.000000
4356,0.069313,1.000000
4357,0.069338,1.000000
4358,0.069319,1.000000
4359,0.069335,1.000000
4360,0.069285,1.000000
4361,0.069320,1.000000
4362,0.069292,1.000000
4363,0.069259,1.000000
4364,0.069280,1.000000
4365,0.069276,1.000000
4366,0.069368,1.000000
4367,0.069411,1.000000
4368,0.069234,1.000000
4369,0.069283,1.000000
4370,0.069342,1.000000
4371,0.069241,1.000000
4372,0.069301,1.000000
4373,0.069322,1.000000
4374,0.069253,1.000000
4375,0.069311,1.000000
4376,0.069264,1.000000
4377,0.069292,1.000000
4378,0.069324,1.000000
